Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region
25/03/18,1.63,9608.95,1902.19,3572.34,0,4134.42,4124.42,10,0,organic,2018,Sacramento
23/10/16,1.43,28930.46,26196.98,31.49,0,2701.99,2701.99,0,0,organic,2016,Houston
04/09/16,0.64,1455770.91,947924.8,261415.15,13070.26,233360.7,91284.33,142076.37,0,conventional,2016,PhoenixTucson
25/02/18,1.13,2115879.93,879720.97,527659.45,9044.15,699455.36,641489.04,57064.05,902.27,conventional,2018,Plains
22/01/17,1.76,8360.08,356.74,139.44,16.83,7847.07,7826.68,20.39,0,organic,2017,HarrisburgScranton
10/04/16,1.12,789348.02,64549.66,522216.25,13247.91,189334.2,186797.56,2536.64,0,conventional,2016,BaltimoreWashington
04/06/17,1.61,428553.32,160860.42,210208.11,2618.83,54865.96,51366.15,316.75,3183.06,conventional,2017,Sacramento
22/02/15,1.51,8785.09,5027.44,3605.45,0,152.2,148.87,3.33,0,organic,2015,Sacramento
08/10/17,2.19,86753.64,2689.21,30568.23,19624.56,33871.64,25625.39,2275.59,5970.66,conventional,2017,GrandRapids
04/12/16,1.22,9990.29,738.64,2945.08,0,6306.57,20,6286.57,0,organic,2016,Atlanta
19/03/17,1.39,2975356.86,463863.64,1224340.81,212871.38,1074281.03,650674.32,377140.01,46466.7,conventional,2017,GreatLakes
22/03/15,1.49,682640.03,237139.46,320353.82,5290.59,119856.16,83554.82,36301.34,0,organic,2015,TotalUS
04/12/16,1.56,832767.55,106472.53,242055.86,2918.28,481320.88,284858.65,196462.23,0,organic,2016,TotalUS
13/03/16,0.64,1103110.33,670917.46,256531.59,16153.46,159507.82,90790.53,68717.29,0,conventional,2016,PhoenixTucson
06/12/15,0.83,103277.35,2186.88,65644.34,4604.01,30842.12,10619.03,19216.17,1006.92,conventional,2015,Louisville
06/12/15,1.19,93337.13,65041.02,7716.82,703.2,19876.09,8770.31,11105.78,0,conventional,2015,Jacksonville
07/06/15,1.01,98865.51,8145.6,62401.26,4540.35,23778.3,12423.77,10432.41,922.12,conventional,2015,Louisville
04/06/17,1.07,6927745.15,2425106.14,1176272.52,157620.26,3168746.23,2078712.99,1085987.41,4045.83,conventional,2017,West
20/11/16,1.05,15249.78,596.36,4877.64,0,9775.78,692.45,9083.33,0,organic,2016,Detroit
24/12/17,1.27,248315.51,77545.43,71380.7,3882.23,95507.15,92648.3,2858.85,0,conventional,2017,RaleighGreensboro
04/06/17,1.85,127811.15,3976.74,55615.87,1415.12,66803.42,33346.76,33456.66,0,organic,2017,Midsouth
29/05/16,0.93,162618.02,51556.28,52308.5,199.58,58553.66,56109.34,1204.88,1239.44,conventional,2016,Roanoke
18/02/18,1.83,27960.77,11.63,1603.22,0,26345.92,22938.29,3407.63,0,organic,2018,Boston
19/07/15,2.36,19558.81,3893.65,15665.16,0,0,0,0,0,organic,2015,SanFrancisco
21/01/18,1.86,14627.48,167.64,5921.25,176.32,8362.27,8026.25,336.02,0,organic,2018,RaleighGreensboro
03/01/16,1.62,24460.46,931.2,23415.93,0,113.33,113.33,0,0,organic,2016,Chicago
02/10/16,2.13,38668.06,14243,15259.97,519.91,8645.18,7049.22,1595.96,0,organic,2016,Southeast
23/04/17,0.91,43226.49,9114.27,69.06,0,34043.16,13678.27,20364.89,0,organic,2017,Houston
12/03/17,2.21,7789.5,476.63,345.2,19.42,6948.25,6948.25,0,0,organic,2017,HarrisburgScranton
25/03/18,1.57,149396.5,16361.69,109045.03,65.45,23924.33,19273.8,4270.53,380,conventional,2018,Albany
20/11/16,1.51,3206946.52,126526.23,2178698.04,16299.41,885422.84,839621.36,43848.7,1952.78,conventional,2016,Northeast
28/05/17,0.96,6549043.84,3495036.65,1267551.42,27015.73,1759440.04,1322192.06,405650.84,31597.14,conventional,2017,SouthCentral
21/05/17,1.64,403959.96,140005.65,211234.12,1385.95,51334.24,49064.02,475.5,1794.72,conventional,2017,Sacramento
16/08/15,1.62,29458.3,1142.46,27912.51,0,403.33,403.33,0,0,organic,2015,Chicago
01/03/15,1.69,61260.09,3154.34,43284.57,0,14821.18,13128.9,1692.28,0,organic,2015,GreatLakes
24/01/16,1.54,72219,2773.18,31751.72,2076.27,35617.83,18577.2,17040.63,0,organic,2016,Midsouth
11/03/18,1.05,212107.87,60498.56,22813.02,2942.75,125853.54,85932.68,39844.53,76.33,conventional,2018,Columbus
05/11/17,0.96,222749.35,108463.21,15618.1,911.56,97756.48,91641.47,5898.96,216.05,conventional,2017,Columbus
04/06/17,1.72,11637.27,740.89,4505.97,176.87,6213.54,3221.65,2991.89,0,organic,2017,RichmondNorfolk
25/06/17,1.26,120211.37,47201.63,29968.8,1660.34,41380.6,30778.72,8391.6,2210.28,conventional,2017,Pittsburgh
16/04/17,1.34,4904.41,5.55,1947.76,0,2951.1,752.22,2198.88,0,organic,2017,Louisville
05/02/17,0.7,1621253.97,378806.26,912672.33,224554.5,105220.88,94444.33,1936.79,8839.76,conventional,2017,Chicago
27/08/17,3.04,12656.32,419.06,4851.9,145.09,7240.27,6960.97,279.3,0,organic,2017,RaleighGreensboro
01/05/16,0.58,564738.86,341116.17,60230.81,1500.12,161891.76,118421.93,43469.83,0,conventional,2016,NewOrleansMobile
17/09/17,2.32,64855.01,12786.21,24889.5,0,27179.3,27160.25,19.05,0,organic,2017,LosAngeles
25/01/15,1.15,123070.18,48244.28,41412.29,103.6,33310.01,29161.12,4148.89,0,conventional,2015,Roanoke
09/07/17,1.62,153380.48,3853.72,70843.63,0,78683.13,14008.38,64674.75,0,organic,2017,GreatLakes
01/02/15,1.77,1427.11,760.33,74.32,0,592.46,585.38,7.08,0,organic,2015,Pittsburgh
22/11/15,1.01,60971.36,1319.83,33164.09,3367.31,23120.13,12082.22,10219.32,818.59,conventional,2015,Louisville
30/10/16,1.54,8707.36,949.37,59.89,0,7698.1,7249.13,448.97,0,organic,2016,Pittsburgh
28/08/16,1.26,104270.76,14056.73,25916.53,6.38,64291.12,63624.45,666.67,0,organic,2016,LosAngeles
09/10/16,1.33,120833.05,55586.23,23318.96,1900.96,40026.9,36596.53,3430.37,0,conventional,2016,Columbus
01/03/15,0.82,1144032.03,665032.82,358628.24,12398.67,107972.3,95284.48,12675.55,12.27,conventional,2015,DallasFtWorth
25/09/16,2.34,9905.86,188.52,3116.08,13.79,6587.47,6491.72,95.75,0,organic,2016,HartfordSpringfield
15/02/15,1.92,3125.59,219.08,1098.75,1056.49,751.27,751.27,0,0,organic,2015,Charlotte
10/09/17,2.89,13472.37,145.75,4564.2,137.53,8624.89,8026.52,598.37,0,organic,2017,RaleighGreensboro
15/05/16,1.5,202641.92,26935.79,102253.41,0,73452.72,73429.11,23.61,0,organic,2016,California
04/09/16,1.04,37130688.91,14643465.52,11083513.46,540680.89,10863029.04,8555283.68,2214419.29,93326.07,conventional,2016,TotalUS
18/09/16,1.28,2785256.41,850690.32,1019588.17,70265.42,844712.5,707259.08,137295.64,157.78,conventional,2016,Midsouth
28/02/16,1.53,5288.17,645.58,3099.19,0,1543.4,1530,13.4,0,organic,2016,Nashville
30/07/17,1.73,59314.22,1456.22,16781.86,45.32,41030.82,31277.63,9753.19,0,organic,2017,Plains
19/04/15,1.03,91379.33,31965.44,42072.81,2783.29,14557.79,14557.79,0,0,conventional,2015,Spokane
25/01/15,1.44,9707.59,4291.23,4741.77,0,674.59,674.59,0,0,organic,2015,Sacramento
17/05/15,1.44,5434.12,718.19,2245.09,1424.3,1046.54,944.61,101.93,0,organic,2015,SouthCarolina
01/10/17,1.45,213952.02,37491.09,115716.48,192.67,60551.78,56521.74,4030.04,0,conventional,2017,HarrisburgScranton
09/07/17,2.4,2789.76,0,148.65,0,2641.11,861.32,1779.79,0,organic,2017,Syracuse
07/08/16,1.57,126449.62,6209.59,65472.42,6.36,54761.25,14322.22,40439.03,0,organic,2016,GreatLakes
11/09/16,1.43,135309.51,5698.83,68041.16,0,61569.52,16797.32,44772.2,0,organic,2016,GreatLakes
14/02/16,1.82,14927.44,625.56,7940.04,269.05,6092.79,3703.26,2389.53,0,organic,2016,BaltimoreWashington
10/01/16,0.87,6303406.82,1736168.01,2173554.18,261931.07,2131753.56,1793640.16,321613.97,16499.43,conventional,2016,California
30/07/17,1.56,4666.42,0,1153.38,0,3513.04,1403.33,2109.71,0,organic,2017,Louisville
08/05/16,0.96,500424.55,168696.93,84169.69,107930.15,139627.78,91310.2,21053.46,27264.12,conventional,2016,Detroit
02/04/17,0.82,4767.59,17.05,676.67,0,4073.87,300,3773.87,0,organic,2017,Boise
26/03/17,1.41,343469.43,146122.86,75527.35,2188.58,119630.64,91327.88,26397.76,1905,conventional,2017,SouthCarolina
17/09/17,1.92,9174.58,3470.19,3797.05,0,1907.34,1907.34,0,0,organic,2017,Sacramento
17/12/17,1.57,1148617.16,94905.86,248498.73,982.45,803682.1,673202.55,130360.58,118.97,organic,2017,TotalUS
24/09/17,1.61,192284.92,59560,62383.75,66.23,70274.94,42658.17,27616.77,0,conventional,2017,LasVegas
04/10/15,1.04,114487.07,51177.03,38394.24,126.92,24788.88,24788.88,0,0,conventional,2015,Roanoke
07/02/16,0.8,325941.39,63128.71,160544.54,42056.68,60211.46,42529.78,17681.68,0,conventional,2016,Charlotte
12/02/17,1.48,4296.53,757.2,137.22,0,3402.11,2528.9,873.21,0,organic,2017,Jacksonville
31/12/17,1.61,9655.29,3891.4,3759.45,0,2004.44,2004.44,0,0,organic,2017,Sacramento
08/02/15,1.03,363935.24,4606.01,308443.03,33.62,50852.58,50014.8,837.78,0,conventional,2015,NorthernNewEngland
30/04/17,1.18,199643.4,87269.79,27191.09,1849.58,83332.94,75469.99,7759.07,103.88,conventional,2017,Columbus
30/08/15,1.48,1279.51,5.79,1.26,0,1272.46,1272.46,0,0,organic,2015,Tampa
13/03/16,1.52,6967.87,2392.51,3420.52,0,1154.84,562.71,592.13,0,organic,2016,Atlanta
24/07/16,1.44,8316.29,76.6,3877.35,585.62,3776.72,2544.01,1232.71,0,organic,2016,RichmondNorfolk
04/09/16,2.19,6913.79,1311.6,5222.39,0,379.8,379.8,0,0,organic,2016,Sacramento
17/12/17,0.89,3130916.47,1046466.31,1167417.29,76600.37,840432.5,790545.51,14767.42,35119.57,conventional,2017,LosAngeles
18/01/15,1.06,85580.15,2250.1,63826.82,426.73,19076.5,10228.66,8804.67,43.17,conventional,2015,Louisville
10/07/16,0.91,5646460.01,3069816.49,1012709.72,189691.87,1374241.93,1233354.94,92635.95,48251.04,conventional,2016,SouthCentral
12/06/16,1.3,10239.17,574.02,5539.61,40.44,4085.1,682.57,3402.53,0,organic,2016,Columbus
03/07/16,1.99,17234.83,888.9,9004.84,454.36,6886.73,5720.46,1166.27,0,organic,2016,BaltimoreWashington
19/06/16,1.26,267235.79,41124.61,132642.19,298.49,93170.5,86477.48,1092.3,5600.72,conventional,2016,HarrisburgScranton
06/12/15,1.64,1643.19,944.24,492.28,0,206.67,206.67,0,0,organic,2015,GrandRapids
29/05/16,0.85,977871.04,181470.96,282618.43,33023.48,480758.17,79916.14,400601.75,240.28,conventional,2016,Denver
17/12/17,1.45,116534.02,19933.3,3375.24,0,93225.48,89571.37,3654.11,0,organic,2017,SouthCentral
14/01/18,1.49,35522.77,11013.42,108.93,0,24400.42,23953.75,446.67,0,organic,2018,Houston
07/02/16,1.6,9473.34,5808.71,991.9,0,2672.73,2400.51,272.22,0,organic,2016,PhoenixTucson
29/03/15,0.79,1116225.29,502389.02,480447.28,4633.28,128755.71,122988.43,5767.28,0,conventional,2015,Houston
24/04/16,1.04,3332609.87,665027.77,1711268.77,90675.6,865637.73,760964.53,101987.63,2685.57,conventional,2016,Midsouth
03/07/16,1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,conventional,2016,California
28/08/16,2.23,4688.55,51.92,3719.75,0,916.88,833.22,83.66,0,organic,2016,HartfordSpringfield
24/05/15,1.34,314930.61,4532.15,229800.24,177.56,80420.66,78505.66,1915,0,conventional,2015,HartfordSpringfield
29/05/16,1.5,1972.92,0,1239.21,0,733.71,203.33,530.38,0,organic,2016,Louisville
05/11/17,2.17,12289.27,26.7,3106.6,2.81,9153.16,9090.71,62.45,0,organic,2017,HartfordSpringfield
01/03/15,1.01,167254.64,121358.37,13685.85,570.69,31639.73,17059.55,14580.18,0,conventional,2015,Jacksonville
21/02/16,0.83,1006181.04,543538.14,221807.33,70976.84,169858.73,151328.72,18486.45,43.56,conventional,2016,DallasFtWorth
26/02/17,0.9,6549.33,107.56,1165.45,0,5276.32,972.23,4304.09,0,organic,2017,Indianapolis
19/03/17,1.25,460355.92,150847.61,132525.61,19948.07,157034.63,154726.89,1291.35,1016.39,conventional,2017,SanDiego
25/02/18,1.41,25590.99,5721.05,68.95,0,19800.99,19544.33,256.66,0,organic,2018,Houston
25/12/16,1.75,4561.12,543.08,2287.13,0,1730.91,1588.03,142.88,0,organic,2016,Columbus
15/10/17,2.62,1563.12,34.16,523.33,0,1005.63,119.61,886.02,0,organic,2017,Boise
09/04/17,1.06,7728.45,301.9,1339.32,0,6087.23,1287.81,4799.42,0,organic,2017,Indianapolis
07/06/15,1.27,4721927.3,109587.85,3416600.27,7058.9,1188680.28,1099881.5,87700.94,1097.84,conventional,2015,Northeast
17/09/17,2.86,21772.12,883.47,8062.13,7.57,12818.95,1109.17,11692.96,16.82,organic,2017,Seattle
25/02/18,1.56,5356.63,816.56,532.59,0,4007.48,4007.48,0,0,organic,2018,Albany
22/03/15,1.11,2779012.66,681261.26,1282053.45,197573.91,618124.04,560370.06,53740.87,4013.11,conventional,2015,Midsouth
03/07/16,1.23,116296.31,16982.26,37943.18,6.32,61364.55,59745.31,1619.24,0,organic,2016,LosAngeles
02/08/15,1.99,89435.6,26067.67,54133.2,0,9234.73,9234.73,0,0,organic,2015,California
06/08/17,1.58,540879.33,125451.64,146938.76,16332.57,252156.36,162070.46,89822.94,262.96,conventional,2017,Portland
08/01/17,2.15,5692.25,1630.79,3665,0,396.46,396.46,0,0,organic,2017,Sacramento
18/03/18,0.71,1299190.92,626645.87,243424.78,14272.43,414847.84,204096.69,205346.71,5404.44,conventional,2018,PhoenixTucson
05/02/17,1.38,17713.66,9065.62,1335.07,20.82,7292.15,105.6,7186.55,0,organic,2017,Denver
05/11/17,1.34,3194059.94,1801086.94,298601.36,10159.03,1084212.61,767422.68,305652.13,11137.8,conventional,2017,Southeast
24/01/16,1.35,14155.9,6168.4,453.26,0,7534.24,7534.24,0,0,organic,2016,DallasFtWorth
31/12/17,1.28,6792.67,9.88,770.79,0,6012,5991.42,20.58,0,organic,2017,GrandRapids
10/01/16,1.83,1676.05,35.03,329.33,0,1311.69,1311.69,0,0,organic,2016,Albany
19/04/15,1.94,2696.21,13.06,912.2,0,1770.95,1770.95,0,0,organic,2015,Boston
11/02/18,1.53,46355.69,1457.17,9060.57,68.22,35769.73,35769.73,0,0,organic,2018,BaltimoreWashington
24/01/16,1.11,409324.93,55327.2,278223.8,18007.03,57766.9,57734.83,32.07,0,conventional,2016,Sacramento
01/10/17,2.24,5291.89,1055.34,115.35,0,4121.2,4037.32,83.88,0,organic,2017,LasVegas
06/09/15,1.99,23890.32,5475.25,11441.26,5.31,6968.5,2.95,6965.55,0,organic,2015,Seattle
09/10/16,1.82,673082.26,163264.54,409307.88,9771.72,90738.12,89663.48,1055.05,19.59,conventional,2016,SanFrancisco
23/04/17,1.67,9911.75,1121.34,5184.26,0,3606.15,888.21,2717.94,0,organic,2017,LasVegas
08/10/17,1.72,3072184.68,1834789.3,292733.11,2599.67,942062.6,621238.23,320687.97,136.4,conventional,2017,Southeast
04/06/17,1.16,97756.24,18046.3,29061.02,52.82,50596.1,50585.78,0,10.32,conventional,2017,Spokane
12/07/15,0.82,5544366.95,3318843.01,1523777.99,33415.56,668330.39,547333.33,119640.03,1357.03,conventional,2015,SouthCentral
20/12/15,0.98,189584.22,43169.56,78630.35,20913.36,46870.95,46617.48,253.47,0,conventional,2015,RaleighGreensboro
01/01/17,1.35,3513388.32,174842.62,2589315.66,39606.96,709623.08,659611.76,49532.71,478.61,conventional,2017,Northeast
15/02/15,1.14,61221.98,41547.87,7840.31,6492.94,5340.86,3647.52,1693.34,0,conventional,2015,Boise
30/07/17,1,1117345.6,536258.78,203627.59,2676.17,374783.06,247453.57,127329.49,0,conventional,2017,Houston
26/06/16,0.92,662145.29,139894.23,158417,19975.97,343858.09,340794.03,1498.14,1565.92,conventional,2016,Portland
13/09/15,1.16,74962.45,1340.03,43000.49,998.6,29623.33,21080.82,8542.51,0,conventional,2015,Pittsburgh
11/03/18,1.14,443295.3,82676.76,65334.67,47721.41,247562.46,178042.93,49942.51,19577.02,conventional,2018,Detroit
17/01/16,1.72,6880.85,1153.85,5593.51,0,133.49,133.49,0,0,organic,2016,Sacramento
15/05/16,0.91,4324700.33,541979.64,2165410.51,491344.53,1125965.65,774859.17,273929.8,77176.68,conventional,2016,GreatLakes
15/05/16,1.71,42825.14,739.57,32468.52,22.47,9594.58,233.22,9361.36,0,organic,2016,Seattle
07/06/15,0.52,1457359.83,1130917.54,199669.94,4499.84,122272.51,90030.35,32242.16,0,conventional,2015,PhoenixTucson
25/06/17,1.67,111509.08,4346.4,37186.27,153.28,69823.13,40703.91,29119.22,0,organic,2017,Southeast
06/09/15,1.78,7012.8,60.39,5542.16,0,1410.25,1090,320.25,0,organic,2015,Roanoke
06/08/17,2.21,2091.16,81.09,596.86,0,1413.21,470.88,942.33,0,organic,2017,Boise
16/07/17,1.83,43700.57,84.45,35396.03,0,8192.12,8192.12,0,0,organic,2017,Chicago
15/11/15,1.6,511347.26,109494.19,225216.4,3599.71,173036.96,120815.93,52221.03,0,organic,2015,TotalUS
26/02/17,2.01,14572.36,13.18,1274.78,0,13284.4,12821.72,462.68,0,organic,2017,Boston
30/04/17,2.18,3715.02,1053.18,82.33,0,2579.51,2041.11,538.4,0,organic,2017,Tampa
01/02/15,0.97,135656.36,35897.25,84741.31,2704.69,12313.11,12276.59,36.52,0,conventional,2015,Spokane
08/05/16,0.85,924194.42,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0,conventional,2016,Boston
20/03/16,1.08,4726.65,88.02,1757.48,0,2881.15,441.53,2439.62,0,organic,2016,Spokane
25/12/16,1.81,8656.11,257.75,163.34,19.81,8215.21,8215.21,0,0,organic,2016,HarrisburgScranton
29/03/15,1.42,60007.19,28872.83,5897.44,0,25236.92,25143.34,93.58,0,organic,2015,SouthCentral
22/01/17,1.26,663735.14,4741.15,526892.92,11138.94,120962.13,118685.31,2276.82,0,conventional,2017,Boston
04/01/15,1.79,1373.95,57.42,153.88,0,1162.65,1162.65,0,0,organic,2015,Albany
09/08/15,1.07,341289.98,136799.68,56896.42,80145.92,67447.96,54938.34,1471.57,11038.05,conventional,2015,Detroit
17/07/16,1.6,21484.6,15310.96,3457.28,20.6,2695.76,2665.76,30,0,organic,2016,Denver
28/01/18,2.01,5704.39,160.85,1076.66,6.49,4460.39,1776.66,2683.73,0,organic,2018,Jacksonville
31/07/16,2.11,28969.34,80.77,27361.91,0,1526.66,1526.66,0,0,organic,2016,Chicago
12/03/17,1.29,1602700.69,758548.15,426749.6,6594.42,410808.52,399428.36,4019.84,7360.32,conventional,2017,Plains
15/03/15,1.48,44030.34,11716.79,17032.1,804.88,14476.57,9653.34,4823.23,0,organic,2015,Southeast
10/04/16,1.68,14563.78,2.41,548.12,0,14013.25,11818.63,2194.62,0,organic,2016,Boston
04/01/15,0.95,31324277.73,12357161.34,13624083.05,844093.32,4498940.02,3585321.58,894945.63,18672.81,conventional,2015,TotalUS
13/09/15,1.98,3338.53,510.57,1315.43,465.66,1046.87,1036.36,10.51,0,organic,2015,SouthCarolina
08/01/17,1.23,6214.43,421.41,6.73,0,5786.29,3260,2526.29,0,organic,2017,MiamiFtLauderdale
21/05/17,1.38,363333.32,163512.19,72321.42,2900.6,124599.11,91713.47,27830.64,5055,conventional,2017,SouthCarolina
20/08/17,1.74,28797.58,4535.82,7007.77,4.61,17249.38,17249.38,0,0,organic,2017,Philadelphia
14/06/15,1.44,33994.64,11488.79,4348.88,49.63,18107.34,720.65,17386.69,0,organic,2015,Denver
05/06/16,1.05,26357.74,9412.3,640.22,0,16305.22,13879.09,2426.13,0,organic,2016,DallasFtWorth
25/03/18,1.47,207028.28,2946.6,85213.8,63349.05,55518.83,29054.93,7662.55,18801.35,conventional,2018,GrandRapids
03/05/15,1.51,27210.49,672.05,26198.44,0,340,340,0,0,organic,2015,Chicago
15/05/16,0.71,1366439.71,620139.86,308643.7,77616.6,360039.55,341082.58,16387.52,2569.45,conventional,2016,DallasFtWorth
04/06/17,1.45,64141.55,2133.74,15783.16,0,46224.65,263.33,45961.32,0,organic,2017,Seattle
24/01/16,0.91,867294.64,259465.21,363892.04,79193.39,164744,83636.33,63963.23,17144.44,conventional,2016,Houston
14/05/17,0.76,313988.97,8786.74,87347.28,931.97,216922.98,25076.08,191736.09,110.81,conventional,2017,CincinnatiDayton
26/07/15,1.34,7695.34,115.02,4828.27,0,2752.05,53.33,2698.72,0,organic,2015,Roanoke
03/12/17,1.67,247242.48,23973.38,52395.33,86.28,170787.49,160329.49,10458,0,organic,2017,Northeast
05/03/17,1.42,20616.04,1137.22,8737.49,0,10741.33,736.02,10005.31,0,organic,2017,SanDiego
24/04/16,0.81,233759.31,111614.9,33820.97,1474.28,86849.16,60106.84,26635.38,106.94,conventional,2016,Nashville
17/05/15,1.91,4366.74,54.38,1651.19,0,2661.17,2661.17,0,0,organic,2015,Boston
26/06/16,1.18,860170.92,80280.37,499474.39,159812.33,120603.83,115880.76,457.23,4265.84,conventional,2016,Chicago
11/02/18,1.43,3817.93,59.18,289.85,0,3468.9,3468.9,0,0,organic,2018,Albany
05/04/15,1.86,1702,1231.96,22.7,0,447.34,447.34,0,0,organic,2015,MiamiFtLauderdale
30/10/16,1.65,71163.53,1130.02,56077.13,81.81,13874.57,13874.57,0,0,conventional,2016,BuffaloRochester
07/05/17,1.08,7872203.23,2851510.24,2470795.47,150595.46,2399302.06,2314634.27,3601.53,81066.26,conventional,2017,California
22/02/15,1.44,11764.76,10994.31,483.78,0,286.67,286.67,0,0,organic,2015,SanDiego
22/01/17,1.57,55867.65,5924.1,18291.59,3406.4,28245.56,18114.66,10130.9,0,organic,2017,Plains
22/02/15,1.77,1863.24,955.93,49.18,4.8,853.33,853.33,0,0,organic,2015,Jacksonville
03/09/17,1.78,667860.21,151679.5,421880.84,4061.05,90238.82,88850.91,76.81,1311.1,conventional,2017,SanFrancisco
24/09/17,1.63,296892.52,10778.57,233287.45,1510.55,51315.95,13437.56,37878.39,0,conventional,2017,NorthernNewEngland
05/02/17,1.15,227693.33,35703.61,46107.73,71.74,145810.25,41936.54,103873.71,0,organic,2017,West
12/06/16,1.11,120789.79,40677.24,7936.51,359.3,71816.74,63793.15,8023.59,0,organic,2016,SouthCentral
08/01/17,1.07,20116.95,9041.57,47.04,0,11028.34,11028.34,0,0,organic,2017,Houston
27/12/15,1.1,1306923.23,571602.6,404837.9,25188.57,305294.16,279127.08,24838.63,1328.45,conventional,2015,Plains
27/09/15,1.17,257472.31,88573.56,43702.48,78776.6,46419.67,33816.62,1081.83,11521.22,conventional,2015,Detroit
29/10/17,1.56,716567.05,197107.52,428002.14,4543.85,86913.54,85850.59,44,1018.95,conventional,2017,SanFrancisco
10/12/17,1.14,687251.82,13210.49,557434.99,2169.35,114436.99,93125.7,21311.29,0,conventional,2017,Boston
25/02/18,1.24,68888.16,7676.62,31987.77,94.31,29129.46,20766.25,8363.21,0,conventional,2018,Syracuse
23/08/15,1.91,9116.19,18.81,769.98,0,8327.4,8327.4,0,0,organic,2015,NorthernNewEngland
25/09/16,1.81,41398.38,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0,organic,2016,Southeast
11/09/16,1.22,43084.05,4820.4,5901.42,0,32362.23,6677.17,25685.06,0,organic,2016,Portland
